B,C,D,E,F,G,H,I,J,K,L,N
1,11652.664,11701.12727,401.54,98.64250796,72.56098717,64.48087765,294.9459526,-1.357492036,7.566789314,137.7411238,12039.55
1,11691.893,11769.78836,283.4,93.44349241,72.68998884,62.44298538,313.3654093,-6.556507585,29.67101179,109.5521217,12030.3
1,11708.727,11810.39691,325.8,82.92198945,71.06844664,55.31873215,321.9529303,-17.07801055,82.62898351,78.33877588,11915.24
1,11714.461,11799.13382,-15.77,58.37303511,70.06853309,51.69292361,313.6085745,-41.62696489,92.40471951,9.383443215,11646.78
1,11742.059,11839.87364,582.8,85.05171137,71.44333925,57.21644632,290.2067683,-14.94828863,8.056052656,36.05176783,11938.53
1,11789.988,11856.77564,597.79,75.58638222,75.53876416,64.02375867,286.1054677,-24.41361778,88.8751676,47.25542475,11835.02
1,11851.458,11868.03782,312.25,67.86806466,79.8446277,69.12260617,273.1211023,-32.13193534,4.766195491,-70.45673119,11851.93
1,11901.746,11902.78364,220.99,92.15199567,83.29933368,66.81378056,263.7042585,-7.848004331,10.30353662,82.92676726,12042.56
1,11941.467,11960.42618,322.8,92.61256489,83.74348381,64.29049411,268.3191614,-7.38743511,37.74698208,177.4311241,12218.78
1,11982.941,12027.56309,271.17,97.35086659,84.40026103,64.73530875,281.7120955,-2.649133414,12.96223252,154.8084341,12310.72
1,12013.749,12093.87018,317.33,88.115611,83.34757134,61.84340017,295.5308298,-11.884389,61.83663208,146.042728,12347.63
1,12046.689,12156.77036,444.46,89.17596416,82.92081851,62.63560063,305.5737085,-10.82403584,60.33825117,105.1550153,12359.7
1,12101.412,12232.36691,815.69,95.83354766,84.21197433,71.19124515,312.2381025,-4.166452343,41.23886296,100.3088217,12462.47
1,12188.12,12307.35745,575.33,97.28670561,88.10334138,90.36309468,321.3541851,-2.713294394,17.12440267,88.65703377,12513.86
1,12255.505,12384.49564,777.36,99.06310558,89.5044808,88.24911735,329.6173206,-0.936894418,12.83863369,106.0811112,12612.38
1,12315.544,12417.20564,583.48,82.23143611,90.16898619,81.45610009,336.1983987,-17.76856389,85.99365172,69.56238823,12435.41
1,12358.862,12411.67218,242.55,51.11448835,88.49362856,69.9122936,323.7927503,-48.88551165,69.25299007,-21.7904835,12285.11
1,12336.826,12314.09727,-396.58,5.713333704,79.84976236,41.89852941,293.8594358,-94.2866663,89.75053798,-197.6177882,11822.2
1,12302.321,12229.898,-436.99,38.29044616,74.41755049,36.03387004,237.5927351,-61.70955384,14.03527061,-197.9237006,11873.73
1,12293.03,12214.53236,-129.82,64.91893356,71.17435719,46.87686981,199.1553329,-35.08106644,7.610350076,-48.04849485,12217.81
1,12197.41,12050.60509,-968.27,4.54850596,62.81764668,29.00233649,177.242591,-95.45149404,92.68412655,-139.436973,11391.43
1,12055.301,11821.73236,-1523.86,7.45686662,54.64573693,23.85462547,97.55069814,-92.54313338,84.45607393,-165.6249938,10938.61
1,11857.231,11535.63582,-2032.09,23.02440053,47.36482222,17.75931557,-2.1783582,-76.97559947,50.23822369,-181.6638483,10481.77
1,11688.123,11347.55382,-1789.6,35.01406371,41.13755803,24.84530071,-105.1598831,-64.98593629,5.405806567,-122.401903,10822.78
1,11484.2,11144.83145,-1862.26,26.23725476,33.85497295,20.97156702,-166.008585,-73.76274524,86.18772287,-87.91008459,10573.15
1,11307.291,10996.126,-1618.79,32.34907605,28.86673694,24.20151254,-226.7317618,-67.65092395,12.1932068,-82.14922046,10666.32
1,11159.715,10905.59127,-1012.85,40.16960171,27.77224828,28.43338984,-263.5675277,-59.83039829,76.48829325,-38.72203292,10809.35
1,11062.809,10849.85036,-1020.59,42.54861313,31.45577622,33.86126544,-279.4534175,-57.45138687,66.06253262,-28.14820337,10853.14
1,10954.099,10799.636,-1431.18,39.79103611,31.60583522,31.98531118,-286.8215466,-60.20896389,75.98658173,-25.73095062,10786.63
1,10772.179,10698.638,-992.82,24.46225402,27.56016726,20.28616229,-299.2945024,-75.53774598,49.49165683,-106.0181953,10398.61
1,10640.178,10571.22727,-867.19,13.07400278,28.41271694,24.23878127,-335.7268809,-86.92599722,90.7492104,-138.2911106,10071.42
1,10591.45,10536.89127,-30.44,47.44868882,32.41189916,40.21172311,-376.2896579,-52.55131118,5.584889461,-95.24578246,10451.33
1,10564.621,10468.16945,-609.3,19.43867144,32.05332625,44.09081498,-382.4351993,-80.56132856,92.58298047,-80.9892509,10213.48
1,10478.075,10357.75109,-615.83,6.212474697,29.17316735,30.19777967,-402.131204,-93.7875253,76.47154366,-129.8609551,9957.32
1,10396.436,10226.60291,-909.56,10.23543939,27.57298581,30.89144692,-432.6078477,-89.76456061,66.66290104,-141.4992523,9756.76
1,10259.385,10026.48909,-1513.54,5.135758958,24.85165411,22.63325839,-471.3313447,-94.86424104,79.52811894,-171.5671772,9295.81
1,10159.496,9944.866364,-1042.68,34.02918095,24.23761203,32.63156431,-518.9197931,-65.97081905,6.599659284,-95.88172148,9810.46
1,10021.797,9820.621636,-1310.48,15.40479907,21.52323062,28.25422995,-521.5492014,-84.59520093,88.84432595,-84.6825653,9476.15
1,9849.399,9646.231273,-1335.96,4.096897225,17.95381673,25.46355071,-545.4828753,-95.90310278,81.1531325,-133.7907126,9062.65
1,9702.482,9478.966,-1141.98,7.253283803,16.23291971,27.45489198,-586.938425,-92.7467162,77.81991327,-121.6026848,8929.44
1,9649.846,9450.343818,-906.27,42.54949041,19.18046848,42.57962286,-612.4944849,-57.45050959,8.853066071,-47.76207276,9545.06
1,9593.164,9493.01,-328.97,61.90935171,20.62653476,41.9170284,-580.4333307,-38.09064829,56.30027455,59.48808561,9884.51
1,9571.6,9566.587455,40.52,86.01656,27.28432362,46.81170049,-524.9005832,-13.98344,17.67719608,84.9219049,9997.84
1,9558.12,9612.209273,65.76,77.58154131,34.42123028,47.95813263,-470.5562613,-22.41845869,63.71270407,70.04492065,9822.52
1,9586.458,9699.849273,744.33,94.07702745,42.80538909,54.27039506,-430.9027702,-5.922972553,4.615129396,89.82765249,10040.14
1,9684.465,9825.198727,465.42,94.44533263,51.73634645,65.84463665,-377.3018346,-5.554667366,32.24680725,125.4991979,10275.88
1,9743.549,9955.532364,925.15,96.83851082,58.01727944,60.9272356,-313.8016764,-3.161489182,12.20998086,105.8784281,10401.3
1,9837.227,10077.238,1350.28,94.32281743,65.90908128,69.67330858,-252.1201502,-5.677182565,67.91582186,109.1889266,10412.93
1,9935.168,10114.48036,1112.62,72.64794922,72.76418648,70.94358505,-205.5410403,-27.35205078,88.93450635,53.95591831,10042.06
1,10057.325,10153.72436,605.95,74.67681306,79.5065394,76.39577346,-189.3308427,-25.32318694,22.70050824,20.30700142,10151.01
1,10115.789,10166.88345,245.19,52.86675506,80.53826587,66.99890675,-167.6710538,-47.13324494,25.41878603,-5.111684719,10129.7
1,10143.554,10175.31455,164.32,54.51562296,79.79889299,59.82727498,-149.7104146,-45.48437704,75.70326574,35.7036574,10162.16
1,10204.695,10259.98655,786.73,98.00492248,80.99772924,67.50476692,-125.3293859,-1.995077523,5.661045314,143.9491845,10609.25
1,10291.969,10349.18018,655.12,96.45338545,82.88491366,76.33335345,-74.37099568,-3.546614549,24.67606436,158.6316699,10695.26
1,10354.177,10416.49855,386.34,84.65382347,81.94259326,71.12297286,-28.46430459,-15.34617653,88.73801403,125.5237132,10662.22
1,10418.553,10519.31,518.34,97.99686198,82.29774619,71.54196225,9.404022254,-2.003138025,6.323305986,122.705528,10919.64
1,10455.22,10582.84036,355.04,83.39734519,80.95362963,62.05794337,53.56725243,-16.60265481,52.413389,86.00194911,10767.97
1,10464.88,10592.71491,467.47,58.52031534,77.37337942,52.73304437,73.90999581,-41.47968466,84.47224394,37.72048035,10509.53
1,10529.104,10632.60945,533.29,75.34340197,77.64292469,70.4384022,74.67275129,-24.65659803,8.426249743,31.26637444,10684.3
1,10575.438,10648.10873,484.65,68.36100088,77.01134348,65.1204835,84.81172417,-31.63899912,65.30225783,24.74389945,10614.35
1,10655.477,10712.59091,767.93,98.75314422,81.59998239,71.90940496,91.80284488,-1.246855781,2.460046687,95.36345969,10930.09
1,10725.111,10749.50418,249.25,86.87392885,84.83581298,68.6614283,115.8034289,-13.12607115,51.23881074,115.4808791,10858.5
1,10732.008,10740.97855,-17.04,47.5990648,79.79522722,52.15678181,126.0002836,-52.4009352,47.78761062,-35.31362587,10678.22
1,10691.804,10661.19891,-369,4.521449224,70.60203359,39.40829338,115.2027992,-95.47855078,92.03254569,-187.0282881,10293.22
1,10648.26,10576.64909,-692.86,9.730584366,63.10970968,38.72676436,79.33852744,-90.26941563,70.01714865,-181.0955327,10226.78
1,10557.03,10460.11818,-760.63,3.579295724,53.66795306,25.90740076,42.81642504,-96.42070428,92.05153526,-158.9423378,10007.34
1,10515.527,10423.01091,-156.59,39.32054398,49.26027294,40.05797101,4.404468958,-60.67945602,25.75599109,-70.12557925,10352.94
1,10473.165,10344.89873,-598.39,11.70484513,44.57872591,39.8937896,-7.056925448,-88.29515487,83.17393903,-95.27187575,10085.91
1,10426.272,10298.02691,-398.98,31.94685859,40.23907158,38.56563913,-31.50707136,-68.05314141,9.904610493,-86.63816231,10215.37
1,10406.398,10296.08836,-514.48,50.76057238,38.47902873,45.44345705,-38.95022604,-49.23942762,19.53998433,-6.999775447,10415.61
1,10375.116,10334.42873,-241.23,70.84391651,35.68810596,42.43204273,-28.34372332,-29.15608349,11.00782779,56.01116114,10617.27
1,10363.425,10401.06036,63.37,95.43977171,36.54469024,47.24199918,-4.745682763,-4.560228287,12.18567547,127.2704373,10741.59
1,10363.626,10458.66127,387.01,88.22536446,40.60732021,50.05023619,21.02105195,-11.77463554,58.437602,122.7068387,10680.23
1,10408.692,10527.79836,517.1,88.75592708,49.03076799,63.41888995,37.8874405,-11.24407292,76.61189249,112.5115325,10743.88
1,10461.18,10590.15618,744.32,89.55097286,57.01280684,66.1946018,54.93723537,-10.44902714,19.63036203,78.10020837,10751.66
1,10548.065,10665.61255,523.25,98.5049654,66.50537381,78.47512175,69.98324188,-1.495034595,9.420155039,92.09789102,10876.19
1,10605.087,10733.81164,837.25,86.84347934,71.25766735,73.23634882,89.78297952,-13.15652066,77.04703199,107.923272,10923.16
1,10683.147,10781.34309,651.14,82.148274,78.30201023,88.39192619,106.5164152,-17.851726,75.37287396,85.78421238,10866.51
1,10742.874,10804.88727,397.03,65.44759265,81.65208364,81.73490749,113.9340274,-34.55240735,63.60290017,46.90844918,10812.64
1,10802.81,10854.35927,397.7,90.69499089,85.64552549,81.77538383,117.8657601,-9.305009106,6.923444215,107.7080401,11014.97
1,10855.601,10916.60836,403.59,92.89763701,87.85089754,80.28152856,134.6972332,-7.102362995,17.09467075,152.641765,11145.18
1,10896.359,10969.98455,468.94,89.51739987,87.25866036,77.12353928,154.9056994,-10.48260013,39.59573413,136.226707,11149.17
1,10947.582,11023.82109,448.58,91.82517812,87.61864172,84.92778922,169.8615346,-8.174821885,28.30792506,121.5668906,11192.46
1,11004.493,11090.25891,561.33,97.47044468,88.49009348,86.01278238,184.2169487,-2.529555318,15.96274437,136.9419693,11312.99
1,11074.158,11170.95291,572.12,92.33597758,88.76859395,87.95671741,203.1941727,-7.664022423,48.12303221,155.6605024,11448.31
1,11134.287,11244.28418,554.32,90.39503357,87.95760077,86.56014009,225.0019217,-9.604966433,43.04966599,129.6553333,11477.48
1,11188.543,11304.54473,599.21,88.87088831,88.16034167,84.46488464,241.2569427,-11.12911169,42.85281647,98.71736306,11465.72
1,11253.06,11363.29691,699.04,94.82749682,89.42826395,91.54720966,251.1420433,-5.172503175,12.7938343,82.07468052,11511.68
1,11322.058,11408.67145,487.65,84.97558725,91.38106341,97.15426041,258.8930765,-15.02441275,73.76832568,86.74323605,11502.62
1,11361.226,11424.05182,261.47,68.67553074,89.17911739,81.32137031,260.0321959,-31.32446926,84.49722033,47.16225874,11406.65
1,11399.903,11455.09255,382.78,84.52588407,88.3419421,81.17353107,253.5149153,-15.47411593,12.95705703,44.31409936,11531.95
1,11442.206,11486.41927,379.74,88.86042403,88.27624452,82.21318591,254.2816001,-11.13957597,67.68652711,121.1892818,11572.2
1,11484.912,11518.65818,306.53,96.19487651,88.71321436,82.32168806,255.2978526,-3.805123491,17.09306637,147.6341389,11619.52
1,11524.298,11559.01055,258.54,92.56112442,88.22228233,81.38626801,257.5398051,-7.438875582,37.4900353,178.0165083,11706.85
1,11551.859,11595.30545,246.44,92.99117359,88.28780193,77.06357155,262.3088377,-7.008826414,28.53593611,131.2878109,11723.92
1,11574.016,11622.06745,233.33,80.81657281,87.32995585,71.9424033,263.8093957,-19.18342719,79.91621282,109.3660304,11699.05
1,11605.246,11659.15909,266.34,96.58490528,88.10135755,77.29417934,261.500837,-3.415094719,13.17727308,101.3245637,11778.02
1,11645.499,11715.33436,411.59,95.99365208,88.21797308,80.38742017,263.8415914,-4.006347922,22.30016454,148.1355581,11914.21
1,11685.697,11762.44364,497.95,93.68656486,89.08907084,80.3207217,271.4182483,-6.313435138,41.93647541,122.3431216,11904.6
1,11738.353,11807.446,401.26,92.67468124,91.48898589,94.2101021,274.0490238,-7.325318761,63.98930754,124.3305706,11933.21
1,11770.543,11828.44545,281.65,70.63074901,90.09947238,79.28600022,273.7033877,-29.36925099,63.71021064,61.10918699,11853.85
1,11805.188,11855.374,299.13,84.95963252,89.70939323,80.17173811,266.0736497,-15.04036748,19.01005548,64.42387861,11918.65
1,11798.305,11809.10164,-156.16,9.435423119,81.03344789,46.15376018,255.9562298,-90.56457688,90.32403433,-91.19452632,11550.69
1,11793.699,11784.09891,-63.13,40.16502874,75.79383832,47.49002768,222.6934509,-59.83497126,4.83700905,-128.3592174,11660.79
1,11810.686,11802.29727,194.74,83.36918227,74.83163919,57.49336109,204.6605015,-16.63081773,20.78926525,29.60147959,11893.79
1,11838.083,11831.81255,195,94.52010724,76.20199264,61.53237416,204.5564211,-5.479892761,27.51256281,86.81270084,11973.02
1,11861.24,11862.99564,95.38,94.6261213,76.00611424,60.10843089,207.84535,-5.373878699,16.5438714,85.5400461,12009.59
1,11876.949,11901.18836,166.7,93.49255333,75.75600436,57.33414258,211.3354341,-6.507446666,40.13424053,129.5132934,12071.3
1,11883.536,11918.19218,37.26,74.29067502,73.81641538,52.83392275,214.2267019,-25.70932498,76.72185012,80.25098562,11970.47
1,11901.129,11959.21109,255.29,93.8652212,73.93546938,56.91423721,209.480903,-6.134778804,6.720157086,77.23937442,12109.14
1,11943.171,12027.05491,355.62,98.61830537,76.73422501,65.47938144,214.8212082,-1.381694625,9.856767523,150.3503166,12274.27
1,11974.984,12080.43836,686.09,92.24430892,77.46269265,61.95357296,226.7910632,-7.755691076,50.02251914,118.4054097,12236.78
1,12037.306,12116.60673,513.12,84.92737768,85.01188811,80.38319033,230.225874,-15.07262232,77.59290935,88.10072577,12173.91
1,12103.346,12168.222,427.4,98.31158359,90.82654359,81.06945934,228.3260565,-1.68841641,6.004564874,101.6720776,12321.19
1,12150.658,12216.14273,393.89,87.53960047,91.24358541,77.01998858,234.5113932,-12.46039953,73.81369117,126.2830609,12366.91
1,12191.43,12257.97582,371.15,89.80975362,90.77255005,75.16479447,239.8696068,-10.19024638,55.71927527,106.2796797,12380.74
1,12235.913,12305.79218,383.12,95.28055743,90.83799366,76.25264102,243.3053937,-4.719442569,29.60146323,118.3860354,12454.42
1,12265.422,12329.51527,395.92,81.25733982,89.61447231,66.89066203,246.7567011,-18.74266018,84.47209238,80.45374469,12366.39
1,12288.776,12318.34945,94.87,56.49183278,87.83458809,62.48770159,238.5479651,-43.50816722,89.5440578,-12.24339828,12204.01
1,12316.803,12336.64655,115.14,70.98404951,85.54647092,64.2731282,221.4889397,-29.01595049,22.74751627,43.02221053,12389.41
1,12326.657,12346.82964,136.03,66.16113193,82.30075358,55.91277842,217.4594486,-33.83886807,80.24304194,50.24583861,12372.81
1,12339.562,12353.952,191.92,64.13318225,79.48964091,58.03779414,210.6395817,-35.86681775,37.98514116,7.900880204,12365.83
1,12358.548,12358.35345,42.58,61.81624582,77.17852772,62.79449027,202.4104807,-38.18375418,84.04580696,49.96350051,12363.77
1,12361.778,12357.43382,-13.42,52.08289846,72.55565921,52.66959799,193.3729537,-47.91710154,75.55837683,29.88862215,12353.49
1,12378.885,12389.47055,157.24,94.54301358,73.25600052,61.50081347,186.0934796,-5.456986417,8.506709344,166.1305639,12537.98
1,12414.453,12454.47691,282,96.56910287,73.93193545,69.15677446,193.1889466,-3.430897125,16.02621147,265.1202544,12736.42
1,12461.829,12547.88182,561.79,96.69905669,74.07378537,72.63718201,212.2795744,-3.300943311,15.1603153,209.1096496,12928.18
1,12513.573,12624.60927,679.82,86.43731149,74.59178254,75.80130443,236.6900297,-13.56268851,63.17532838,134.4253792,12883.83
1,12579.02,12687.31964,469.07,81.44919232,77.08751849,87.79960957,249.8553925,-18.55080768,69.20334262,92.12301856,12858.48
1,12612.438,12713.60509,350.78,63.04573237,76.29368678,70.4968106,253.7117886,-36.95426763,74.64710664,48.30959449,12723.59
1,12646.097,12731.23455,343.57,61.10974678,75.78854826,70.70584038,244.8320579,-38.89025322,82.53236389,32.81109992,12709.4
1,12683.196,12747.72964,373.05,62.82073484,75.65730352,72.26216051,234.5564411,-37.17926516,81.96801567,29.88594434,12736.82
1,12709.147,12736.83582,269.79,46.43547782,74.11922672,63.73490277,223.975601,-53.56452218,92.90632714,-26.25403524,12623.28
1,12743.639,12734.88364,160.43,56.42818245,74.55375512,67.08268949,206.8124909,-43.57181755,24.22398052,-45.51154428,12698.41
1,12780.522,12764.55109,170.39,77.06299563,72.80575333,67.84425286,198.9349986,-22.93700437,8.038800312,63.66485459,12906.81
1,12809.306,12808.86709,96.08,96.47725676,72.79656871,65.11002856,205.80147,-3.522743243,7.734636153,123.2491666,13024.26
1,12812.678,12836.61145,78.07,75.41478781,70.66814183,52.04840356,215.5971321,-24.58521219,67.86373653,113.3807775,12961.9
1,12827.599,12876.67727,174.56,90.76355477,71.10076615,58.7784014,217.7765477,-9.236445231,15.59552147,110.8621631,13033.04
1,12850.863,12924.59018,367.53,91.12642278,72.0684892,63.17924315,222.4878465,-8.87357722,37.87472581,120.2799569,13091.12
1,12891.583,12975.486,421.39,96.99345182,75.46326115,75.85790851,228.0097044,-3.006548176,12.45543327,99.92766153,13130.79
1,12939.332,13029.17818,450.07,96.63924913,79.01621138,78.78908464,233.1404045,-3.36075087,20.98298677,108.4372431,13186.89
1,12981.316,13068.69236,533.38,79.07544346,80.64168224,75.22773705,237.7263952,-20.92455654,87.03770848,106.659848,13156.66
1,13026.239,13085.27309,374.1,65.66294975,82.56442944,77.98208568,235.4167087,-34.33705025,51.53002652,37.50033439,13072.51
1,13070.147,13105.50055,230.68,70.7966502,84.00127621,77.70011103,226.3744769,-29.2033498,45.0260078,61.7898867,13137.49
1,13107.757,13144.18473,258.65,95.4379085,85.8387675,75.77510348,223.0606339,-4.562091503,10.52949163,127.2643502,13282.91
1,13145.231,13197.138,437.1,97.79344406,85.97038623,75.72986185,229.0973697,-2.206555941,9.022801303,181.0140443,13399
1,13191.591,13248.096,392.46,88.854106,87.31431805,83.47969265,239.1775358,-11.145894,57.78994055,165.0606684,13425.5
1,13235.224,13298.60127,378.25,93.39760076,87.57772265,82.8023275,246.7153268,-6.602399237,31.84144332,131.422016,13469.37
1,13276.701,13347.81327,375.1,87.12731605,87.17781197,82.22615884,253.2024294,-12.87268395,63.79243378,119.1865326,13505.89
